text,hotel-general,bathroom-general,hotel-atmosphere,bathroom-atmosphere,hotel-cleanliness,bathroom-cleanliness,hotel-facilities,bathroom-facilities,hotel-location,bed-general,hotel-price,bed-cleanliness,room-general,catering-general,room-atmosphere,catering-price,room-cleanliness,parking,room-facilities,staff
[DISLIKED] Il mio lenzuolo non è stato cambiato il secondo giorno anche se era macchiato,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
[DISLIKED] No funciona el elevador,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
[DISLIKED] Non mi ha dato la stanza che avevo prenotato. Ho passato più tempo a discutere con la persona alla reception ma la stanza che mi è stata assegnata non corrispondeva a quella prenotata. Ho trascorso la notte con grande rammarico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"[LIKED] La habitación estaba súper limpia y buen desayuno, realmente recomendado.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"[DISLIKED] El internet era malo, pedí almohadas adicionales y olían a caminar, el lugar es tan pequeño que escuchas todo lo que pasa a tu alrededor, entonces escuchas a las 3 am llegar a la vecina de la habitación y a las 6 preparan la comida del desayuno. El wifi se sentía muy inestable.",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"[DISLIKED] We paid £70 extra for an extra person for a sofa bed in the room, but considering this is a sofa bed, the room was very cramped and with 4 small bottles of pop, 4 packs of crisps and 2 chocolate bars for a bar £35, it's a shameful rip-off.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
[DISLIKED] no drinks facility in the room just a drinks machine at the end of the corridor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"[DISLIKED] je moet kiezen of ze ontbijt op de kamer willen, ze geven je niet de optie",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
[DISLIKED] La habitación es vieja y las sábanas sucias huelen a moho.,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
[DISLIKED] Mi habitación olía a humo de tabaco hasta el punto que cuando entré me ardía la garganta. Había mucho ruido y lo entiendo por el barrio. Sentí que el baño no estaba 100% limpio.,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[LIKED] Das Frühstück war gut und ausreichend Die Lage war zentral man hatte nur wenige Meter zur S- und U- Bahn,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
[DISLIKED] Dass kein Kleiderschrank im Zimmer vorhanden ist das habe ich noch nie erlebt Man kann nicht viel vom Koffer auspacken und aufhängen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
[LIKED] Buena ubicación,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
[LIKED] Hôtel bien situé _x000D_Propre_x000D_Calme,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
[LIKED] Preise sind ok_x000D_Sehr Zentral mann kommt überall hin in Köpenick,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
[DISLIKED] Todo estuvo perfecto,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[LIKED] Me gusta la cercanía con la terminal 2 que facilita la conexión en CDMX,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
[LIKED] die zentrale Lage,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
[LIKED] El lugar en si esta bonito la atención muy buena,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"[LIKED] Il bagno è buono, c'è un frigorifero e un forno a microonde in camera.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[LIKED] Staff and location,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"[LIKED] Ora che il ristorante ha aperto, l'hotel mi piace di più.",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
[DISLIKED] Connessione WiFi un po' debole,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
[LIKED] El desayuno,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
[LIKED] La fachada por qué por dentro nada,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[DISLIKED] La actitud de la de recepción muy grosera el clima que no funciona la habitación 24Hrs huele a baño no cierra la puerta del baño,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
[LIKED] El desayuno y el aparcamiento estaban bien.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
[LIKED] el lugar y instalaciones muy bien,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
[DISLIKED] La stanza non è stata pulita a fondo. La moquette della camera da letto e il pavimento del bagno non sono mai stati aspirati o puliti a fondo prima o durante il soggiorno. Anche i ripiani in vetro del bagno erano costantemente pieni di polvere.,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[DISLIKED] Das Zimmer ist alt und die schmutzigen Laken riechen nach Schimmel.,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"[DISLIKED] Betten zu weich, keine Privatsphäre im Badezimmer",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[DISLIKED] No hay ventilador y si se necesita,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
[DISLIKED] Ci è piaciuto tutto,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"[DISLIKED] Niet alle kamers hebben ramen en er zijn niet voor alle kamers ventilatoren aanwezig, dus op warme dagen voelt het benauwd aan. Tijdens ons verblijf was het hotel vol en de kamer had niet eens handdoeken in de badkamer. Ze moesten ze 's ochtends gaan kopen en het was vervelend om te moeten wachten.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"[DISLIKED] Internet era pessimo, ho chiesto dei cuscini extra e puzzavano di camminare, il posto è così piccolo che senti tutto quello che succede intorno a te, quindi alle 3 del mattino senti arrivare il coinquilino e alle 6 del mattino hanno la colazione pronta. Il WiFi era molto instabile.",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
[DISLIKED] Bar staff so so poor rude and disorganised,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
[DISLIKED] Altes Mobiliar,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[LIKED] Bella idea con i libri e il bellissimo giardino,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
[LIKED] La stanza era pulita.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"[DISLIKED] Internet was erg slecht, ik vroeg om extra kussens en ze roken van het lopen, de plaats is zo klein dat je alles hoort wat er om je heen gebeurt, dus je hoort om 3 uur 's ochtends de kamerbuurman arriveert en om 6 uur bereiden ze eten voor het ontbijt. De wifi leek erg onstabiel.",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
[LIKED] Niente era piccolissimo e brutto,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[DISLIKED] niets bijzonders maar de kinderen hadden graag genoten van het zwembad wat gesloten was en het was een weekend van bijna 30 graden jammer,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"[DISLIKED] het weinige respect dat sommige gasten hebben voor de rest van de gebruikers die stoelen slepen en geluiden maken in de vroege uurtjes van de ochtend, maar dat is niet de schuld van het hotel. Helaas zijn er genoeg van hen in alle hotels",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"[DISLIKED] Pagamos por una persona adicional en el sofá cama de nuestra habitación, lo cual a 70 extra era exorbitante dado que se trata de un sofá cama y la habitación era extremadamente pequeña con 4 botellas pequeñas de gaseosa, 4 paquetes de patatas fritas y 2 barras de chocolate en la barra 35, lo cual es una estafa vergonzosa.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
[LIKED] Il bagno era ok. Avevo un frigorifero in camera e un forno a microonde.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[LIKED] The staff were very friendly helpful and courteous The beds are really comfortable as well,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
[DISLIKED] Over het algemeen alles heel goed,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[LIKED] The view,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
[DISLIKED] Le matelas est assez dur mais c est un avis personnel il convient sûrement à d autres personnes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
[LIKED] The bathroom was remodeled and clean.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"[LIKED] La posizione è fantastica, vicino alla metropolitana e vicino al fiume",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
[DISLIKED] Walgelijke klantenservice en vreselijke restaurantservice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
[LIKED] De kamer was schoon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"[LIKED] La salle de bain était correcte, j'avais un frigo dans la chambre et un micro-ondes",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"[DISLIKED] Non so se è per il quartiere o per l'hotel, i prezzi in terrazza per cocktail e bibite mi sono sembrati piuttosto alti.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
[LIKED] La habitación tiene una tele enorme y una cama comoda Ademas el baño tiene bañera,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
[DISLIKED] the cleaners came into the room twice in the morning which woke me and my partner up despite having a door sign up saying we are in the room My girlfriend and I both sleep without clothing and for cleaners to come in without knocking or making themselves known was very uncomfortable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
[LIKED] Chambre propre et personnel accueillant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"[LIKED] La posizione era eccellente, molto centrale e molto facile da raggiungere con i mezzi pubblici",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
[LIKED] Lage in der Nähe U-Bahnstation,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
[DISLIKED] la cama matrimonial es demasiado pequeña parecería que era del tamaño individual,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
[DISLIKED] Zeer kleine kamer zonder 2 stoelen in een tweepersoonskamer.,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"[DISLIKED] Het ontbijt is erg licht, er is niet echt veel keuze voor een hotel van deze categorie. Voor de prijs kunnen we veel beter verwachten",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
[LIKED] Loved the bed comfort coffee machine and minibar,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
[DISLIKED] el poco respeto que tienen algunos huespedes con el resto de usuarios arrastrando sillas y haciendo ruidos a altas horas de la madrugada pero de eso no tiene la culpa el hotel por desgracia abundan en todos los hoteles,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[LIKED] Petit-déjeuner catastrophique d un hôtel 4 etoile que l on doit aller chercher à la réception _x000D_Pas de café Appel Réponse venez le chercher Réponse hors de question Au bout de 10 minutes café apporté sans excuse,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
[LIKED] Il letto eccellente,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
[LIKED] Die Lage ist gut Paar minuten von der U-Bahn Station entfernt,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
[LIKED] L emplacement est bien situé et calme Très joli,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"[LIKED] De locatie is goed, een paar minuten van het metrostation",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
[DISLIKED] Il trattamento alla reception,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
[DISLIKED] Restricted view,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"[LIKED] ottima posizione, mi è piaciuto molto il bar sul tetto - viste fantastiche",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
[LIKED] Solo que estaba a la vuelta del lugar donde tenía una reunión,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
[DISLIKED] Geen ontbijt vanwege hygiëne. Licht gebrek aan ruimte tussen toilet en douche,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[LIKED] the cleanness,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"[DISLIKED] El internet era malo, pedí almohadas extra y olían a caminar, el lugar es tan pequeño que escuchas todo lo que pasa a tu alrededor, luego escuchas llegar a las 3 am a la vecina de la habitación y a las 6 preparan la comida del desayuno. El wifi se sentía muy inestable.",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
[LIKED] È molto accessibile,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"[DISLIKED] Pagamos una tarifa de persona adicional por el sofá cama de nuestra habitación, costó 70 extra ya que es un sofá cama y la habitación era muy pequeña. Cuatro botellas de refresco, cuatro paquetes de patatas fritas y dos barras de chocolate para el Bar 35 es una vergüenza.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
[DISLIKED] Caldo estremo Ci hanno dato un ventilatore molto rumoroso Non c'erano tutti gli articoli di cortesia Specchio 8148 molto vecchio Maniglia della porta inutile,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"[DISLIKED] Il bagno potrebbe essere in condizioni migliori, la vasca, la doccia e la porta d'ingresso necessitano di una miglioria.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[LIKED] Aber die Mitarbeiterin an der Rezeption war super nett höflich zuvorkommend und hatte Tipps für uns und freut sich auf unseren nächsten Besuch Davon wünscht man sich mehr Also bis zum nächsten Hotel-Check,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
[LIKED] El baño estaba bien y la habitación tenía una nevera y un microondas.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[LIKED] Molto comodo per dove volevo essere anche molto pulito,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[LIKED] Personnel de l hôtel très agréable_x000D_Bonne situation au cœur du 6 arrondissement,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"[DISLIKED] De kamer is een beetje klein, maar het kleine overdekte balkon redt de dag",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
[DISLIKED] Het oude hotel zonder lucht,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"[LIKED] Hotel heeft een moderne, funky stijl met enkele eigenzinnige designelementen. Restaurantserver eten van goede kwaliteit",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
[LIKED] Kompliment an Gordon und das Service Team in Bar und Restaurant nett freundlich kompetent Komme gerne wieder,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"[DISLIKED] Sono rimasto molto deluso quando ho scoperto che la colazione costava 25 CIASCUNA. Questo perché io e il mio compagno non avremmo mangiato 25 cibo insieme e tanto meno ciascuno. Penso che il prezzo dovrebbe essere inferiore incluso nel soggiorno in hotel Ma a parte questo, un buon soggiorno",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
[DISLIKED] Os cuento toda mi estancia sin trampas Según llegue al parking el sistema informático del ascensor para acceder a la recepción del hotel estaba estropeado Nos llegamos a juntar en ese hueco sin ventilación hasta 7 personas en epoca de covid un espacio de un metro por dos anexo a un pasillo sin ventilación alguna Llamamos hasta en 3 ocasiones via centralita ya que el tfo que pone en la web no es el del hotel y si de la cadena Creo q todo el mundo conoce la sensación marque 3 si quiere ver pasar su día en un garaje gracias pidiendo que mandaran a alguien cosa que no se produjo hasta 20 min después y después de reclamarlo en cada una de las 3 ocasiones por favor seguimos esperando obviamente no había escaleras o almenos visibles para los clientes y si un par de pronunciadas cuestas para subir a la calle todo esto con maletas claro o bien desde recepción no les pareció urgente nuestra situación o bien les daba lo mismo Una vez que mandaron a un chico la verdad el botones del hotel fue de lo mejorcito nos pide que le sigamos por esos pasillos hasta un ascensor de servicio para empleados y ahí nos metimos todos mas otro operario que andaba por ahi total de personas dentro 9 personas sin miedos a las pandemias Por fin me consigo hospedar y mala suerte alguien tiró un chicle en el pasillo justo enfrente de mi habitación y allí se quedó hasta q me fui Entiendo que no es culpa del hotel pero el recogerlo para que yo no lo pisara quizás dentro de mis incomprendidas quejas fue pedir demasiado Según cierro la puerta de mi habitación y mientras me desvisto der repente abren la puerta de mi habitación supuestamente llamaron yo no oí nada aparece un tecnico para arreglar un frontal del mobiliario claro mis amigos de recepción no le habían avisado al pobre hombre el cual se le vio apurado Por fin solo en mi cuarto tenía 2 horas para descansar antes de irme a la reunión de trabajo q me había llevado a Madrid y vaya,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"[DISLIKED] The bathroom could be in better condition, the bathtub, shower and entrance door need work.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[DISLIKED] Quasi tutto_x000D_Tv che non funzionava perché mancavano le batterie nel telecomando,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
[DISLIKED] La stanza non è stata pulita a fondo. La moquette della camera da letto e il pavimento del bagno non sono mai stati aspirati o puliti accuratamente prima o durante il soggiorno. Anche i ripiani in vetro del bagno sono spesso coperti di polvere,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[DISLIKED] La pulizia era terribile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
[LIKED] avere un parcheggio nello stesso hotel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
[LIKED] Il bagno era ok. C'era un frigorifero e un forno a microonde in camera.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[LIKED] Hotel idéalement placé dans le centre de Paris Lit confortable chambre petite mais fonctionnelle,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
[DISLIKED] El hecho de que mi auto fue golpeado dos veces en el estacionamiento y las huellas eran claramente visibles. Ninguno de los perpetradores se ha atribuido la responsabilidad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
[DISLIKED] Pas de grand lit comme annoncé A la place deux petits lits rapprochés Résultat un vide entre les deux et la nuit passée à éviter de tomber dedans Nous avons demandé à changer de chambre après une première nuit difficile on nous a dit résoudre le problème sur place mais pas du tout Le petit-déjeuner est très moyen les viennoiseries n étaient pas fraîches elles semblaient de la veille ou alors le fournisseur est à revoir Le second jour nous avons préféré aller prendre notre petit-déjeuner ailleurs Chambre à la décoration vieillotte,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1
"[LIKED] El baño está bien, hay nevera y microondas en la habitación.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[LIKED] Le petit déjeuner et le calme,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
[DISLIKED] De accommodatie varieert tussen het indrukwekkende hoofdgebouw en het bijgebouw. De bedden in deze laatste waren niet echt comfortabel meer of ideaal voor oudere ruggen,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[DISLIKED] Le camere sono vecchie e le lenzuola sporche puzzano troppo di muffa.,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
[DISLIKED] Family of 4 but room was geared up for 2 people Only 2 towels and only 2 cups with little in the way of tea and coffee but that is just being picky This was sorted after a call to house keeping Mini bar had nothing in it was switched off and could do with a clean Breakfast was overpriced I feel we didn t add that as it was an extra 80 This however does not out way the good We would stay again,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1
[LIKED] Il personale della reception,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
[DISLIKED] TODO PODRIA HABER IDO MEJOR SI TUVIERAN PERSONAL CON CAPACIDAD DE RESOLVER PROBLEMAS CON UN MINIMO DE INICIATIVA DE LA CUAL CARECEN ABSOLUTAMENTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
[DISLIKED] La piscina era più piccola di quanto mi aspettassi ma comunque bella da avere in un hotel,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
[DISLIKED] Il soffione della doccia era completamente calcificato.,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[DISLIKED] Engagement from staff was poor to average during check-in and the fact that at this day and age they charge separately for Wifi service is absurd,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
[DISLIKED] El control de la televisión no servía muy bien,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
[DISLIKED] In werkelijkheid is alles prima,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[DISLIKED] No hay ni siquiera una papelera sin neverita Tienes q esperar hasta q te envían los códigos para poder entrar porque no hay nadie El Parking está cerca pero es bastante estrecho No es para ir en familia más bien en pareja,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
[DISLIKED] suciedad del baño y aretes,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[DISLIKED] The bed was extremely hard woke aching all over Too much noise coming from guest room above I actually want a refund If I hadn t used HOLIAY INN EXPRESS before here in the UK and in Florida I would not recommend staying at Holiday Inn Stratford Staff are lovely but customers expect staff to be welcoming and friendly,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
[DISLIKED] Ik heb de thee en koffie niet ververst en had ook slechts 2 kopjes in een driepersoonskamer. Zou goed zijn om ook glazen voor water te voorzien,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
[DISLIKED] La vétusté des chambres,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
[DISLIKED] Accueil le soir un peu bâclée obligé de redescendre car la carte de la chambre n avait pas été paramétrée Salle de bain un peu défraichi,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
[DISLIKED] Aparcamiento demasiado caro comparado con otros hoteles cercanos.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
[LIKED] Unser Zimmer war klein aber fein Für ein langes Wochenende völlig ok Die Betten sehr bequem und sauber Das Personal war ganz lieb und hilfsbereit Wir haben uns für das Frühstück entschieden Kinder bis 12 Jahre sind sogar frei Preis - Leistung war in Ordnung es war für jeden was dabei und wir sind satt geworden Direkt vor der Tür ist die U-Bahn Wir können diese Hotel-Kette empfehlen,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1
[DISLIKED] Really the most disappointing thing is that in a hotel of this quality they don't charge for parking and unfortunately that is the only gripe and complaint with this hotel and why they don't advertise it.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
[LIKED] zentrale Lage am Hauptbahnhof gutes Preis-Leistungs-Verhältnis,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
[LIKED] Nice hotel it s the little touches lovely rooms nice staff good coat hangers lovely breakfast great aircon very clean and a great price,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1
[DISLIKED] Das untenliegende Restaurant hat situationsbedingt leider morgens nicht mehr geöffnet somit keine direkte Frühstücksoption verfügbar In Mitte gibt es leider nicht so viele gute Optionen die sehr früh öffnen,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
